timestamp,cpu_usage,mem_usage,net_sent,net_received,anomaly
2025-12-01 17:58:50.868512+00:00,78.29372,16080896.0,205365528.0,18912550.0,1
2025-12-01 17:58:56.512567+00:00,78.29372,16080896.0,205365528.0,18912550.0,1
2025-12-01 17:59:02.266937+00:00,78.318601,8908800.0,205365528.0,18912550.0,1
2025-12-01 17:59:08.007122+00:00,78.469052,12709888.0,205365528.0,18912550.0,1
2025-12-01 17:59:14.191304+00:00,78.469052,12709888.0,205365528.0,18912550.0,1
2025-12-01 17:59:19.311089+00:00,78.528275,10240000.0,206248359.0,18987936.0,1
2025-12-01 17:59:25.158019+00:00,78.528275,10240000.0,206248359.0,18987936.0,1
2025-12-01 17:59:31.273715+00:00,78.528275,10240000.0,206248359.0,18987936.0,1
2025-12-01 17:59:38.871173+00:00,78.693429,14606336.0,206248359.0,18987936.0,1
2025-12-01 17:59:44.647638+00:00,78.693429,14606336.0,206248359.0,18987936.0,1
2025-12-01 17:59:50.103861+00:00,78.719523,11837440.0,206755537.0,19048675.0,1
2025-12-01 17:59:55.819823+00:00,78.719523,11837440.0,206755537.0,19048675.0,1
2025-12-01 18:00:01.568367+00:00,78.907254,778240.0,206755537.0,19048675.0,-1
2025-12-01 18:00:07.404873+00:00,79.045805,5984256.0,206755537.0,19048675.0,1
2025-12-01 18:00:13.268654+00:00,79.045805,5984256.0,206755537.0,19048675.0,1
2025-12-01 18:00:19.200732+00:00,79.045805,5984256.0,206755537.0,19048675.0,1
2025-12-01 18:00:25.265521+00:00,79.045805,5984256.0,208239571.0,19169751.0,1
2025-12-01 18:00:31.255468+00:00,79.109659,12361728.0,208239571.0,19169751.0,1
2025-12-01 18:00:36.471640+00:00,79.295789,9134080.0,208239571.0,19169751.0,1
2025-12-01 18:00:42.441365+00:00,79.295789,9134080.0,208239571.0,19169751.0,1
2025-12-01 18:00:47.611305+00:00,79.295789,9134080.0,208754921.0,19240423.0,1
2025-12-01 18:00:52.923975+00:00,79.295789,9134080.0,208754921.0,19240423.0,1
2025-12-01 18:00:58.035005+00:00,79.465784,14450688.0,208754921.0,19240423.0,1
2025-12-01 18:01:03.348940+00:00,79.465784,14450688.0,208754921.0,19240423.0,1
2025-12-01 18:01:08.633272+00:00,79.465784,14450688.0,208754921.0,19240423.0,1
2025-12-01 18:01:14.049611+00:00,79.465784,14450688.0,208754921.0,19240423.0,1
2025-12-01 18:01:19.462440+00:00,79.513546,11718656.0,209603972.0,19306444.0,1
2025-12-01 18:01:24.686992+00:00,79.513546,11718656.0,209603972.0,19306444.0,1
2025-12-01 18:01:30.065963+00:00,79.672426,10948608.0,209603972.0,19306444.0,1
2025-12-01 18:01:35.413153+00:00,79.672426,10948608.0,209603972.0,19306444.0,1
2025-12-01 18:01:40.751359+00:00,79.672426,10948608.0,209603972.0,19306444.0,1
2025-12-01 18:01:45.984946+00:00,79.707662,12996608.0,209603972.0,19306444.0,1
2025-12-01 18:01:51.274942+00:00,79.707662,12996608.0,209947110.0,19354538.0,1
2025-12-01 18:01:56.679895+00:00,79.871069,20307968.0,209947110.0,19354538.0,1
2025-12-01 18:02:01.884982+00:00,79.871069,20307968.0,209947110.0,19354538.0,1
2025-12-01 18:02:07.325778+00:00,79.886173,12234752.0,209947110.0,19354538.0,1
2025-12-01 18:02:12.770415+00:00,79.886173,12234752.0,209947110.0,19354538.0,1
2025-12-01 18:02:18.078950+00:00,79.886173,12234752.0,210794479.0,19419245.0,1
2025-12-01 18:02:23.579740+00:00,79.886173,12234752.0,210794479.0,19419245.0,1
2025-12-01 18:02:29.050936+00:00,79.925198,15491072.0,210794479.0,19419245.0,1
